"""cumulative_time"": R{""total_time""}=? [ C<=model_time ]"
pkt_rate, Result
0.05, 43.453635878283364
0.2, 41.37717995025157
0.35, 39.881981928965125
0.5, 38.831204869332275

"""cumulative_energy"": R{""energy""}=? [ C<=model_time ]"
pkt_rate, Result
0.05, 568745.7732790621
0.2, 761433.6032827942
0.35, 807295.683456468
0.5, 810932.361899815
