"""cumulative_time"": R{""total_time""}=? [ C<=model_time ]"
pkt_rate, Result
0.05, 262.545921139381
0.2, 251.43320281013467
0.35, 241.61236238490753
0.5, 234.87206019257331

"""cumulative_energy"": R{""energy""}=? [ C<=model_time ]"
pkt_rate, Result
0.05, 2786779.213824931
0.2, 4206820.5579061415
0.35, 4623927.870756153
0.5, 4730745.325942016
